lat,long,elev,name,Year,Temp,state
-14.3,126.65,23.0,KALUMBURU,1975,33.62336,Western Australia
-14.3,126.65,23.0,KALUMBURU,1976,33.32568,Western Australia
-14.3,126.65,23.0,KALUMBURU,1977,33.02055,Western Australia
-14.3,126.65,23.0,KALUMBURU,1978,33.94011,Western Australia
-14.3,126.65,23.0,KALUMBURU,1979,34.1272,Western Australia
-14.3,126.65,23.0,KALUMBURU,1980,34.23934,Western Australia
-14.3,126.65,23.0,KALUMBURU,1981,34.24986,Western Australia
-14.3,126.65,23.0,KALUMBURU,1982,33.30028,Western Australia
-14.3,126.65,23.0,KALUMBURU,1983,33.77812,Western Australia
-14.3,126.65,23.0,KALUMBURU,1984,33.67507,Western Australia
-14.3,126.65,23.0,KALUMBURU,1985,34.10447,Western Australia
-14.3,126.65,23.0,KALUMBURU,1986,35.10747,Western Australia
-14.3,126.65,23.0,KALUMBURU,1987,34.18258,Western Australia
-14.3,126.65,23.0,KALUMBURU,1988,34.65994,Western Australia
-14.3,126.65,23.0,KALUMBURU,1989,34.02092,Western Australia
-14.3,126.65,23.0,KALUMBURU,1990,34.22219,Western Australia
-14.3,126.65,23.0,KALUMBURU,1991,34.08425,Western Australia
-14.3,126.65,23.0,KALUMBURU,1992,34.6276,Western Australia
-14.3,126.65,23.0,KALUMBURU,1993,33.98301,Western Australia
-14.3,126.65,23.0,KALUMBURU,1994,33.85686,Western Australia
-14.3,126.65,23.0,KALUMBURU,1995,33.75317,Western Australia
-14.3,126.65,23.0,KALUMBURU,1996,34.10889,Western Australia
-14.3,126.65,23.0,KALUMBURU,1997,34.00121,Western Australia
-14.3,126.65,23.0,KALUMBURU,1998,34.92747,Western Australia
-14.3,126.65,23.0,KALUMBURU,1999,33.84396,Western Australia
-14.3,126.65,23.0,KALUMBURU,2000,33.35699,Western Australia
-14.3,126.65,23.0,KALUMBURU,2001,34.14411,Western Australia
-14.3,126.65,23.0,KALUMBURU,2002,35.36438,Western Australia
-14.3,126.65,23.0,KALUMBURU,2003,34.93616,Western Australia
-14.3,126.65,23.0,KALUMBURU,2004,33.7265,Western Australia
-14.3,126.65,23.0,KALUMBURU,2005,35.12219,Western Australia
-14.3,126.65,23.0,KALUMBURU,2006,33.15789,Western Australia
-14.3,126.65,23.0,KALUMBURU,2007,34.33844,Western Australia
-14.3,126.65,23.0,KALUMBURU,2008,34.32235,Western Australia
-14.3,126.65,23.0,KALUMBURU,2009,34.82844,Western Australia
-14.3,126.65,23.0,KALUMBURU,2010,33.99311,Western Australia
-14.3,126.65,23.0,KALUMBURU,2011,32.71896,Western Australia
-14.3,126.65,23.0,KALUMBURU,2012,33.7277,Western Australia
-14.3,126.65,23.0,KALUMBURU,2013,34.68154,Western Australia
-14.3,126.65,23.0,KALUMBURU,2014,34.24753,Western Australia
-14.3,126.65,23.0,KALUMBURU,2015,34.67871,Western Australia
-14.3,126.65,23.0,KALUMBURU,2016,36.02521,Western Australia
-14.3,126.65,23.0,KALUMBURU,2017,34.85234,Western Australia
-14.3,126.65,23.0,KALUMBURU,2018,35.69307,Western Australia
-14.3,126.65,23.0,KALUMBURU,2019,35.37143,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1975,32.6951,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1976,31.25447,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1977,32.14505,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1978,32.44164,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1979,32.34725,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1980,33.0659,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1981,33.5374,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1982,32.13644,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1983,32.04219,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1984,32.61421,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1985,33.34971,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1986,33.6989,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1987,33.16301,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1988,33.99317,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1989,33.40301,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1990,33.78082,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1991,33.41671,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1992,34.33634,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1993,33.10548,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1994,32.62384,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1995,32.71507,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1996,33.44399,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1997,32.65096,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1998,34.1489,Western Australia
-18.23,127.66,422.0,HALLS CREEK,1999,33.13068,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2000,31.58934,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2001,32.15589,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2002,33.20767,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2003,33.92466,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2004,32.91038,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2005,34.58603,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2006,32.64274,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2007,33.01129,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2008,33.31503,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2009,33.54187,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2010,34.00055,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2011,31.54356,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2012,32.29016,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2013,34.28356,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2014,33.7211,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2015,33.60525,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2016,34.76181,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2017,33.60521,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2018,34.53288,Western Australia
-18.23,127.66,422.0,HALLS CREEK,2019,36.67415,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1975,32.03301,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1976,31.30956,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1977,31.97315,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1978,31.14247,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1979,32.07014,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1980,32.60082,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1981,32.38493,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1982,32.14877,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1983,31.91464,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1984,32.01694,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1985,31.86822,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1986,31.34658,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1987,32.02904,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1988,33.08087,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1989,32.41753,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1990,32.68,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1991,31.53836,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1992,32.09699,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1993,31.55726,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1994,32.67397,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1995,32.13808,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1996,32.3123,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1997,31.33918,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1998,32.6211,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,1999,32.10027,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2000,31.03388,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2001,31.53425,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2002,32.82466,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2003,32.21425,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2004,31.56202,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2005,32.36301,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2006,31.95781,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2007,32.27671,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2008,32.57568,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2009,32.72164,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2010,33.00274,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2011,31.97288,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2012,32.66202,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2013,32.59781,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2014,33.07562,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2015,33.04027,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2016,33.33342,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2017,32.94215,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2018,32.30495,Western Australia
-17.95,122.24,7.4,BROOME AIRPORT,2019,34.26067,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1975,32.63072,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1976,32.76873,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1977,33.6,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1978,32.4283,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1979,33.90904,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1980,33.95378,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1981,33.4341,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1982,33.57961,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1983,33.69616,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1984,33.54617,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1985,33.70219,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1986,33.11068,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1987,33.36603,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1988,33.83333,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1989,32.65427,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1990,34.18986,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1991,33.73726,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1992,33.11831,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1993,32.99091,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1994,34.55781,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1995,32.84603,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1996,34.16202,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1997,32.66247,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1998,33.86575,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1999,32.56356,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2000,32.25464,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2001,32.56438,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2002,34.46685,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2003,33.80603,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2004,33.9541,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2005,34.0526,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2006,33.91699,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2007,33.74466,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2008,33.88552,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2009,34.10247,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2010,33.97692,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2011,32.48658,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2012,33.36896,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2013,33.4674,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2014,34.80438,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2015,34.23333,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2016,34.44774,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2017,33.70499,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2018,34.30446,Western Australia
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2019,35.78446,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1975,33.63562,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1976,34.75769,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1977,35.60493,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1978,33.84174,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1979,35.49171,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1980,35.29587,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1981,35.0437,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1982,34.3888,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1983,34.76955,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1984,35.55838,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1985,35.48639,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1986,34.77784,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1987,34.73901,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1988,34.80601,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1989,34.53233,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1990,35.49644,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1991,35.80301,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1992,34.60628,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1993,34.27781,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1994,35.5384,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1995,33.7011,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1996,35.79708,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1997,35.18605,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1998,35.5956,Western Australia
-21.18,119.75,182.3,MARBLE BAR,1999,34.0651,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2000,33.45843,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2001,34.08864,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2002,35.96094,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2003,35.56291,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2004,34.92705,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2005,36.29863,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2006,34.6926,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2007,36.10712,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2008,36.08105,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2009,35.60138,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2010,35.44478,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2011,34.07685,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2012,35.01346,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2013,35.34888,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2014,36.07527,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2015,36.08343,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2016,36.50714,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2017,35.43918,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2018,35.91105,Western Australia
-21.18,119.75,182.3,MARBLE BAR,2019,38.96225,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1975,30.04412,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1976,31.75492,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1977,32.11288,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1978,31.27589,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1979,31.93049,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1980,30.92378,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1981,31.92575,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1982,31.84274,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1983,32.31671,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1984,31.50546,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1985,31.89699,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1986,31.39288,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1987,31.41425,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1988,32.4541,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1989,31.55973,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1990,31.34493,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1991,32.18904,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1992,30.52623,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1993,31.32164,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1994,33.07342,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1995,30.83973,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1996,32.25656,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1997,31.5874,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1998,31.79615,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,1999,31.14615,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2000,31.10389,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2001,31.2967,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2002,32.39753,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2003,32.55699,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2004,32.09617,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2005,32.24466,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2006,32.1263,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2007,32.50411,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2008,31.76694,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2009,32.74822,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2010,32.63507,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2011,31.72263,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2012,32.60164,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2013,32.32384,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2014,32.38849,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2015,31.86077,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2016,31.96915,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2017,32.67458,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2018,32.55331,Western Australia
-22.24,114.1,5.0,LEARMONTH AIRPORT,2019,36.6443,Western Australia
-22.24,118.34,463.0,WITTENOOM,1975,30.43279,Western Australia
-22.24,118.34,463.0,WITTENOOM,1976,31.74027,Western Australia
-22.24,118.34,463.0,WITTENOOM,1977,33.47342,Western Australia
-22.24,118.34,463.0,WITTENOOM,1978,31.12085,Western Australia
-22.24,118.34,463.0,WITTENOOM,1979,32.9376,Western Australia
-22.24,118.34,463.0,WITTENOOM,1980,32.59553,Western Australia
-22.24,118.34,463.0,WITTENOOM,1981,32.49397,Western Australia
-22.24,118.34,463.0,WITTENOOM,1982,31.65671,Western Australia
-22.24,118.34,463.0,WITTENOOM,1983,33.03068,Western Australia
-22.24,118.34,463.0,WITTENOOM,1984,32.00082,Western Australia
-22.24,118.34,463.0,WITTENOOM,1985,33.59123,Western Australia
-22.24,118.34,463.0,WITTENOOM,1986,33.09151,Western Australia
-22.24,118.34,463.0,WITTENOOM,1987,33.18493,Western Australia
-22.24,118.34,463.0,WITTENOOM,1988,32.94804,Western Australia
-22.24,118.34,463.0,WITTENOOM,1989,32.4228,Western Australia
-22.24,118.34,463.0,WITTENOOM,1990,33.07616,Western Australia
-22.24,118.34,463.0,WITTENOOM,1991,33.53589,Western Australia
-22.24,118.34,463.0,WITTENOOM,1992,32.02678,Western Australia
-22.24,118.34,463.0,WITTENOOM,1993,32.41534,Western Australia
-22.24,118.34,463.0,WITTENOOM,1994,33.88164,Western Australia
-22.24,118.34,463.0,WITTENOOM,1995,31.59836,Western Australia
-22.24,118.34,463.0,WITTENOOM,1996,34.15109,Western Australia
-22.24,118.34,463.0,WITTENOOM,1997,32.19863,Western Australia
-22.24,118.34,463.0,WITTENOOM,1998,33.68986,Western Australia
-22.24,118.34,463.0,WITTENOOM,1999,31.9349,Western Australia
-22.24,118.34,463.0,WITTENOOM,2000,31.22155,Western Australia
-22.24,118.34,463.0,WITTENOOM,2001,32.08407,Western Australia
-22.24,118.34,463.0,WITTENOOM,2002,34.19397,Western Australia
-22.24,118.34,463.0,WITTENOOM,2003,33.24353,Western Australia
-22.24,118.34,463.0,WITTENOOM,2004,32.81524,Western Australia
-22.24,118.34,463.0,WITTENOOM,2005,34.44466,Western Australia
-22.24,118.34,463.0,WITTENOOM,2006,32.18992,Western Australia
-22.24,118.34,463.0,WITTENOOM,2007,34.2314,Western Australia
-22.24,118.34,463.0,WITTENOOM,2008,33.48066,Western Australia
-22.24,118.34,463.0,WITTENOOM,2009,33.48733,Western Australia
-22.24,118.34,463.0,WITTENOOM,2010,34.07534,Western Australia
-22.24,118.34,463.0,WITTENOOM,2011,32.2137,Western Australia
-22.24,118.34,463.0,WITTENOOM,2012,33.11448,Western Australia
-22.24,118.34,463.0,WITTENOOM,2013,33.44164,Western Australia
-22.24,118.34,463.0,WITTENOOM,2014,34.21726,Western Australia
-22.24,118.34,463.0,WITTENOOM,2015,34.13794,Western Australia
-22.24,118.34,463.0,WITTENOOM,2016,33.88388,Western Australia
-22.24,118.34,463.0,WITTENOOM,2017,33.45882,Western Australia
-22.24,118.34,463.0,WITTENOOM,2018,33.97473,Western Australia
-22.24,118.34,463.0,WITTENOOM,2019,37.92133,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1975,26.47614,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1976,28.29836,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1977,28.19178,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1978,28.06247,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1979,27.27014,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1980,27.45273,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1981,27.52356,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1982,27.82164,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1983,28.00767,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1984,27.66393,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1985,27.78237,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1986,27.25315,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1987,27.98411,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1988,29.03005,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1989,27.98767,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1990,27.35233,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1991,27.62904,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1992,26.95479,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1993,27.15096,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1994,29.04082,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1995,28.16712,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1996,28.74044,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1997,28.09501,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1998,28.34575,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,1999,28.42369,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2000,28.57699,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2001,28.17123,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2002,28.16548,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2003,28.02466,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2004,27.4112,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2005,27.28329,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2006,28.43753,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2007,27.97342,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2008,28.03333,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2009,28.48301,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2010,28.35289,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2011,28.57233,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2012,28.92951,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2013,28.83874,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2014,28.8537,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2015,28.73297,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2016,27.4978,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2017,28.26243,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2018,27.93816,Western Australia
-24.89,113.67,4.0,CARNARVON AIRPORT,2019,30.86174,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1975,25.68984,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1976,29.17131,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1977,30.19478,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1978,28.67425,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1979,29.32192,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1980,29.04481,Western Australia
-26.61,118.54,517.0,MEEKATHARRA AIRPORT,1981,29.13342,Western Australia
